Date,T2M_Anomaly,SM_Anomaly
1994-04-28,-0.66760254,0.0034983456
1994-05-05,-3.4483643,0.023687601
1994-05-12,2.317871,0.0050657988
1994-05-19,3.7043762,-0.04042688
1994-05-26,1.4615173,-0.061748788
1994-06-02,-0.7457886,-0.047707528
1994-06-09,-1.5094604,-0.004599035
1994-06-16,0.2623291,0.0046293437
1994-06-23,2.7092896,-0.03438075
1994-06-30,2.217804,-0.022916302
1994-07-07,-1.2818604,0.029511124
1994-07-14,0.5075073,0.048675746
1994-07-21,0.90042114,0.030290812
1994-07-28,0.78256226,-0.0012599528
1994-08-04,1.4035034,-0.00017908216
1994-08-11,2.1923218,-0.039003894
1994-08-18,1.0653992,-0.04211822
1994-08-25,0.8508606,0.0053153485
1994-09-01,2.7092896,-0.03175755
1994-09-08,3.5971375,-0.057172462
1994-09-15,2.3368835,-0.03789307
1994-09-22,3.980896,-0.029546246
1994-09-29,4.3198547,-0.045230433
1994-10-06,-2.0412903,0.0252586
1994-10-13,-2.1322021,-0.003963053
1994-10-20,0.72036743,0.035281032
1994-10-27,4.2518616,0.016486257
1994-11-03,0.52508545,-0.018042028
1994-11-10,-0.25045776,0.012639403
1994-11-17,-0.26870728,-0.0046471953
1994-11-24,-1.1158142,-0.025041789
1994-12-01,-2.5545654,-0.035538256
1994-12-08,1.8501892,-0.025900513
1994-12-15,-3.1672058,-0.031072915
1994-12-22,0.36099243,0.0008343458
1994-12-29,3.522461,0.021414489
1995-01-05,-1.500824,0.008622259
1995-01-12,-5.174286,-0.0050806105
1995-01-19,-1.8087158,-0.002921909
1995-01-26,2.9781494,0.027312875
1995-02-02,1.0290833,0.009211779
1995-02-09,4.2592773,0.002162546
1995-02-16,3.83313,-0.0034484565
1995-02-23,5.3423157,-0.011482239
1995-03-02,4.671417,-0.008420199
1995-03-09,-2.0230103,0.0017822385
1995-03-16,-1.1688538,0.00998953
1995-03-23,-2.282257,0.0076719224
1995-03-30,-1.730072,0.023269594
1995-04-06,-1.8045349,0.0030136406
1995-04-13,-2.085083,0.018826842
1995-04-20,2.2664185,-0.008852959
1995-04-27,-0.44665527,0.0041278303
1995-05-04,-1.9526062,0.013091117
1995-05-11,-1.1174316,0.009148359
1995-05-18,-2.1039429,0.028835684
1995-05-25,2.6602478,-0.0009941757
1995-06-01,1.0675354,-0.020390779
1995-06-08,0.8914795,0.0013178587
1995-06-15,1.0635376,0.0067379475
1995-06-22,0.38198853,0.0005095601
1995-06-29,0.7204895,0.007969379
1995-07-06,-0.5015869,0.032425255
1995-07-13,0.60928345,0.04485342
1995-07-20,1.6240845,0.019565523
1995-07-27,0.0018615723,0.010134295
1995-08-03,-0.44314575,0.018774107
1995-08-10,-1.3025818,0.013865024
1995-08-17,-0.105651855,0.029866144
1995-08-24,-0.7173157,0.04429312
1995-08-31,-3.1755066,0.073853105
1995-09-07,-0.7307129,0.06429663
1995-09-14,0.070495605,0.027758673
1995-09-21,-1.6273804,0.056048006
1995-09-28,-3.2981262,0.06529847
1995-10-05,0.07537842,0.005869031
1995-10-12,0.7123108,-0.024995
1995-10-19,-0.9637451,-0.043847114
1995-10-26,0.31292725,-0.025669724
1995-11-02,-4.1437683,0.009346545
1995-11-09,-4.1718445,0.02335602
1995-11-16,-1.3327637,0.03752193
1995-11-23,-3.9378357,0.015702754
1995-11-30,-0.42178345,0.029569477
1995-12-07,-3.7565613,0.007352501
1995-12-14,-0.8322754,0.015380919
1995-12-21,4.4045715,0.024452478
1995-12-28,1.4555664,0.034401447
1996-01-04,-0.67593384,0.018667936
1996-01-11,-1.2965698,0.0046942234
1996-01-18,-3.7662659,-0.007321447
1996-01-25,-0.1387024,0.010315776
1996-02-01,-2.8771057,0.011208653
1996-02-08,-2.9019775,0.006882757
1996-02-15,0.32321167,0.018366873
1996-02-22,-3.0831604,0.020941556
1996-02-29,-6.056946,0.008831114
1996-03-07,-6.255493,0.007333517
1996-03-14,-4.5595093,0.029211938
1996-03-21,-3.569275,0.025002688
1996-03-28,-1.7867737,0.03981471
1996-04-04,-0.25860596,0.021601528
1996-04-11,-3.9673157,0.029150695
1996-04-18,-1.1298523,0.033073068
1996-04-25,2.681549,-0.0066514313
1996-05-02,2.28479,-0.008504242
1996-05-09,1.4787598,0.01179871
1996-05-16,3.3421326,0.014361411
1996-05-23,-0.18591309,-0.008411378
1996-05-30,1.4667664,0.016969651
1996-06-06,3.8345337,-0.035782784
1996-06-13,-1.1071167,-0.013499916
1996-06-20,1.8643799,-0.051055506
1996-06-27,-0.7955322,-0.028376877
1996-07-04,2.1312256,-0.050178275
1996-07-11,-1.1026306,-0.026346877
1996-07-18,-2.7934265,-0.017663077
1996-07-25,0.22390747,-0.0349932
1996-08-01,1.2536316,-0.024254039
1996-08-08,-0.81954956,-0.009296328
1996-08-15,-0.97720337,0.02485323
1996-08-22,0.49816895,0.026240364
1996-08-29,-0.28289795,0.041057184
1996-09-05,-4.865448,0.088961005
1996-09-12,-3.163086,0.073168695
1996-09-19,-1.4277039,0.083138525
1996-09-26,-2.5089722,0.091021866
1996-10-03,0.004180908,0.043504685
1996-10-10,-0.74594116,0.04718542
1996-10-17,0.8598633,0.04579264
1996-10-24,-1.1355591,0.032152474
1996-10-31,1.1869507,0.002495557
1996-11-07,0.964447,-0.034266442
1996-11-14,3.1998901,-0.049683362
1996-11-21,1.5604248,0.02604258
1996-11-28,1.4417725,0.05662155
1996-12-05,-0.040649414,0.02125445
1996-12-12,1.5137024,0.017439961
1996-12-19,2.61615,0.012605011
1996-12-26,-4.313751,0.016133785
1997-01-02,1.1827698,0.018492669
1997-01-09,0.22906494,0.019747198
1997-01-16,0.23272705,0.012538195
1997-01-23,-0.51452637,0.0015807152
1997-01-30,-2.193634,-0.013980776
1997-02-06,0.8088989,-0.012177527
1997-02-13,1.3521118,-0.006545365
1997-02-20,2.1023254,-0.008868486
1997-02-27,2.2622375,-0.0022901595
1997-03-06,-0.6157532,-0.013592571
1997-03-13,-1.1533508,-0.017699987
1997-03-20,-5.2318115,0.014471859
1997-03-27,-2.7511292,0.024752349
1997-04-03,-4.7911377,0.03094834
1997-04-10,-4.539917,0.02649644
1997-04-17,-4.094391,0.039424777
1997-04-24,-2.9017944,0.028395385
1997-05-01,0.8883667,0.019517332
1997-05-08,2.2485352,-0.01891309
1997-05-15,3.6551208,-0.057743788
1997-05-22,-1.1887512,-0.042133093
1997-05-29,-3.9785156,0.009470105
1997-06-05,-0.4112854,0.020041049
1997-06-12,2.6191406,-0.005689591
1997-06-19,2.3650513,-0.021697223
1997-06-26,1.1434326,-0.01899238
1997-07-03,0.71643066,-0.029650137
1997-07-10,-1.8516846,0.0109947175
1997-07-17,-0.8339844,0.005940661
1997-07-24,-0.82647705,0.033824295
1997-07-31,-1.3687134,0.071067214
1997-08-07,-1.5595093,0.080500096
1997-08-14,-0.9135132,0.06652628
1997-08-21,-2.1843262,0.041053057
1997-08-28,-0.50808716,0.06038721
1997-09-04,-1.1512146,0.025482893
1997-09-11,-1.6083374,0.003157556
1997-09-18,-2.620636,6.9990754e-05
1997-09-25,-2.2806396,-0.030818433
1997-10-02,-0.82089233,-0.00980112
1997-10-09,0.76016235,0.019705176
1997-10-16,-3.3564453,0.045770288
1997-10-23,-3.5871277,0.047822326
1997-10-30,-4.5188293,0.03323868
1997-11-06,2.5838623,0.00885269
1997-11-13,0.7882385,0.027062804
1997-11-20,-0.46697998,0.043415725
1997-11-27,2.8596191,0.039564878
1997-12-04,-1.8840027,0.032515585
1997-12-11,-1.9923706,0.03617245
1997-12-18,-1.3417358,0.028212577
1997-12-25,3.6005554,0.027235925
1998-01-01,2.7602844,0.012060553
1998-01-08,2.7859192,-0.0031551719
1998-01-15,3.3840027,0.0015176535
1998-01-22,-2.5221252,0.019993424
1998-01-29,-2.5759583,0.0067726374
1998-02-05,-1.4497375,0.005657375
1998-02-12,4.847473,0.011174321
1998-02-19,3.9281616,-0.014543176
1998-02-26,2.9558716,-0.028209865
1998-03-05,1.0583801,-0.025453836
1998-03-12,-5.242218,0.002800405
1998-03-19,-5.8902893,0.008152723
1998-03-26,-3.7209778,0.012001216
1998-04-02,4.977417,-0.026839137
1998-04-09,3.609436,-0.02251175
1998-04-16,-0.32202148,-0.02570504
1998-04-23,-0.80236816,-0.009943515
1998-04-30,-0.13949585,0.010806352
1998-05-07,0.9650879,0.010248184
1998-05-14,-2.6027527,0.03577757
1998-05-21,-1.5803223,0.049591035
1998-05-28,1.1217041,0.0340932
1998-06-04,3.1556091,-0.0014354885
1998-06-11,0.117614746,0.022486925
1998-06-18,-0.2738037,-0.0041365325
1998-06-25,1.873352,-0.016025797
1998-07-02,0.0009460449,-0.015029177
1998-07-09,-1.0221863,-0.0075486004
1998-07-16,0.47439575,-0.0036540627
1998-07-23,3.1228333,-0.047933057
1998-07-30,3.9998474,-0.04891321
1998-08-06,2.0149536,-0.04986255
1998-08-13,1.6670532,-0.06329334
1998-08-20,0.59539795,-0.031060472
1998-08-27,-2.079712,-0.0067207813
1998-09-03,-1.776825,0.020111293
1998-09-10,-0.64434814,0.041840464
1998-09-17,-2.6116028,0.09053016
1998-09-24,0.4376526,0.064114064
1998-10-01,0.8089905,0.06655854
1998-10-08,1.5296631,0.05705431
1998-10-15,1.2677002,0.06112632
1998-10-22,0.5748596,0.04237634
1998-10-29,1.7008667,0.024596512
1998-11-05,-0.58599854,0.009024292
1998-11-12,-1.1223755,0.040369242
1998-11-19,-4.0865784,0.03676498
1998-11-26,-2.6265564,0.043044955
1998-12-03,-4.6825867,0.029759794
1998-12-10,-4.1069946,0.024596483
1998-12-17,-2.3734436,0.02019468
1998-12-24,-6.2618103,0.0067497194
1998-12-31,-0.7718506,0.013285279
1999-01-07,2.5498352,0.017674804
1999-01-14,0.6380615,0.015244156
1999-01-21,-1.1034851,-0.004842758
1999-01-28,-3.6383057,0.0029172301
1999-02-04,0.23797607,0.015284568
1999-02-11,-1.338562,0.016828805
1999-02-18,-0.23901367,0.015690684
1999-02-25,1.9387817,0.0067119896
1999-03-04,2.7751465,0.002454102
1999-03-11,-0.93533325,-0.011298537
1999-03-18,-3.4645996,0.02003938
1999-03-25,0.311615,0.023720741
1999-04-01,1.18219,0.023076415
1999-04-08,2.225586,0.015592933
1999-04-15,-0.089019775,0.013466835
1999-04-22,-0.23553467,0.024748921
1999-04-29,2.346466,0.0050444007
1999-05-06,-1.56427,0.020035148
1999-05-13,0.42041016,0.0135733485
1999-05-20,-0.559845,0.017499983
1999-05-27,1.9603271,-0.0015836954
1999-06-03,2.452362,-0.01609376
1999-06-10,2.9258423,-0.012726903
1999-06-17,-0.30996704,0.0219011
1999-06-24,-1.164093,0.02328384
1999-07-01,1.3671265,0.039815903
1999-07-08,1.8922119,0.014372498
1999-07-15,-0.17712402,0.012977704
1999-07-22,0.56243896,-0.003870353
1999-07-29,-1.4953003,0.07046422
1999-08-05,2.7363281,0.019737735
1999-08-12,1.5037842,0.013134539
1999-08-19,1.4882812,-0.0071713775
1999-08-26,-1.1690674,0.012528926
1999-09-02,-2.6064758,0.09707147
1999-09-09,-0.20776367,0.07398653
1999-09-16,1.2035828,0.028176278
1999-09-23,3.5006714,-0.018557876
1999-09-30,3.1850586,-0.033606634
1999-10-07,-0.9447632,-0.014042139
1999-10-14,-1.7528687,-0.010920972
1999-10-21,2.078308,0.036595315
1999-10-28,2.1436157,-0.013135672
1999-11-04,-0.19708252,-0.015304595
1999-11-11,-0.2918396,0.008781493
1999-11-18,0.5428467,0.043286264
1999-11-25,-3.72052,0.018310964
1999-12-02,-0.19610596,-0.00029549003
1999-12-09,2.0413513,0.013076723
1999-12-16,1.292511,0.0118122995
1999-12-23,-0.61517334,0.020412028
1999-12-30,-2.9594421,0.01243934
2000-01-06,-4.1254272,-0.007193893
2000-01-13,-3.0838013,-0.010998875
2000-01-20,-5.319214,-0.008141905
2000-01-27,0.03869629,-0.0023492277
2000-02-03,2.7158508,0.007320076
2000-02-10,1.4850769,0.00917998
2000-02-17,-0.9734192,0.01628822
2000-02-24,-1.9742126,0.0026084185
2000-03-02,-1.3874207,0.011249423
2000-03-09,0.28964233,0.001985848
2000-03-16,-5.550232,0.011381656
2000-03-23,1.2106018,0.0044799447
2000-03-30,3.690216,-0.017420232
2000-04-06,-0.85253906,-0.01536116
2000-04-13,4.158081,-0.043484718
2000-04-20,2.2474976,0.00489074
2000-04-27,0.8117676,0.018143386
2000-05-04,0.63949585,-0.012712777
2000-05-11,2.2205505,-0.025913596
2000-05-18,0.6467285,-0.041829288
2000-05-25,1.4186707,-0.061403766
2000-06-01,1.2156982,-0.053016946
2000-06-08,3.0341797,-0.07524632
2000-06-15,-0.5625305,-0.07471441
2000-06-22,1.0325928,-0.08165048
2000-06-29,1.914856,-0.06851357
2000-07-06,2.8096313,-0.098879725
2000-07-13,-2.3780518,-0.019224226
2000-07-20,0.08673096,-0.024647355
2000-07-27,0.5225525,-0.05048853
2000-08-03,1.4684143,-0.057180762
2000-08-10,1.7755127,-0.052610368
2000-08-17,4.223694,-0.06733221
2000-08-24,-0.03491211,-0.059399188
2000-08-31,-1.0920105,-0.016659513
2000-09-07,-1.1801758,0.0021149218
2000-09-14,1.7206421,-0.02602753
2000-09-21,-1.7085266,0.0076155216
2000-09-28,0.42819214,-0.02933532
2000-10-05,-0.17648315,0.007304877
2000-10-12,3.0849,-0.020027757
2000-10-19,-1.8723145,-0.043471217
2000-10-26,0.99539185,-0.067824885
2000-11-02,3.3978882,-0.06247422
2000-11-09,3.2064514,-0.06942177
2000-11-16,2.5434265,-0.08587089
2000-11-23,1.882904,-0.05126983
2000-11-30,-1.2214355,-0.048769355
2000-12-07,1.2015991,-0.05548379
2000-12-14,1.5747986,-0.056907564
2000-12-21,-0.44692993,-0.055603117
2000-12-28,3.8372192,-0.015368879
2001-01-04,3.390808,-0.024475396
2001-01-11,-0.23919678,-0.027826756
2001-01-18,-1.0725098,-0.030363977
2001-01-25,4.067047,-0.0056480765
2001-02-01,1.2388306,-0.003922522
2001-02-08,4.010895,-0.023950577
2001-02-15,-0.055908203,-0.034867764
2001-02-22,-0.46325684,-0.023746133
2001-03-01,2.7588196,0.0020512342
2001-03-08,2.7130432,-0.018325418
2001-03-15,3.9447021,-0.030717313
2001-03-22,4.2708435,-0.025424182
2001-03-29,-1.7648621,-0.023020804
2001-04-05,1.368866,-0.013516247
2001-04-12,-2.9475403,0.03061238
2001-04-19,-0.7239075,0.037826598
2001-04-26,1.3903809,0.0051107407
2001-05-03,1.2743835,0.0027083457
2001-05-10,-2.2693787,0.031617492
2001-05-17,1.0477295,0.0048678815
2001-05-24,0.6975708,0.0008736551
2001-05-31,-1.6026917,-0.000443846
2001-06-07,1.1445618,-0.029942304
2001-06-14,-0.80667114,-0.004057318
2001-06-21,-1.6576538,0.027699113
2001-06-28,-1.0888977,0.018903822
2001-07-05,1.249939,0.010805666
2001-07-12,3.0414124,-0.027556062
2001-07-19,-0.4607849,-0.012049049
2001-07-26,1.3173523,-0.007455677
2001-08-02,2.9541016,-0.030192584
2001-08-09,1.5414429,-0.023032844
2001-08-16,1.9407959,-0.040759712
2001-08-23,1.2372131,0.009629533
2001-08-30,-0.76361084,-0.0041849017
2001-09-06,-2.3735657,0.059789866
2001-09-13,-0.39285278,0.029404223
2001-09-20,2.2951965,0.008294314
2001-09-27,0.15722656,0.018741876
2001-10-04,3.0801392,-0.018519327
2001-10-11,2.8476257,-0.05309494
2001-10-18,2.4161072,-0.07151233
2001-10-25,-0.89953613,-0.066283375
2001-11-01,-2.2652893,-0.05748585
2001-11-08,2.8292847,-0.03833559
2001-11-15,-2.8658142,-0.018838197
2001-11-22,-3.6297607,-0.012210399
2001-11-29,-4.1071167,0.007047832
2001-12-06,-7.5924683,-0.016328186
2001-12-13,-8.231689,-0.034497797
2001-12-20,-3.9456482,-0.030247599
2001-12-27,-2.8536682,-0.018078536
2002-01-03,-6.4055176,-0.031166822
2002-01-10,-3.7920532,-0.03412497
2002-01-17,0.3062744,-0.011963993
2002-01-24,3.9097595,0.008749247
2002-01-31,3.4629211,-0.009509414
2002-02-07,4.959961,-0.024441093
2002-02-14,3.337677,-0.036041975
2002-02-21,2.2612915,-0.023873985
2002-02-28,5.324524,-0.043537766
2002-03-07,2.8019104,-0.039721042
2002-03-14,1.6283569,-0.036003828
2002-03-21,-1.6971436,-0.00027224422
2002-03-28,-1.2771606,-0.014288455
2002-04-04,-3.25531,-0.0047688186
2002-04-11,0.04360962,0.013065994
2002-04-18,-0.22454834,0.00916332
2002-04-25,-0.7163086,0.0046675205
2002-05-02,1.9562073,-0.028837979
2002-05-09,0.9010925,-0.040705442
2002-05-16,0.9963074,-0.03421983
2002-05-23,0.7440491,-0.031613648
2002-05-30,-1.7064209,0.008962482
2002-06-06,0.5788574,0.0022396743
2002-06-13,3.2013245,-0.018951863
2002-06-20,2.982666,-0.05338429
2002-06-27,0.30911255,-0.018152177
2002-07-04,2.2668152,-0.03303355
2002-07-11,3.9541016,-0.035030767
2002-07-18,0.09112549,0.008766025
2002-07-25,-2.2128296,0.07450509
2002-08-01,1.1708374,0.06737386
2002-08-08,-0.8043518,0.0854429
2002-08-15,-1.8539429,0.0857134
2002-08-22,-0.51400757,0.05132626
2002-08-29,-1.4837341,0.050118938
2002-09-05,-0.31262207,0.041481033
2002-09-12,-4.007019,0.07083687
2002-09-19,0.43753052,0.04286048
2002-09-26,-3.154358,0.097301245
2002-10-03,-2.5751953,0.093948394
2002-10-10,0.8112793,0.102517426
2002-10-17,1.9417725,0.053686976
2002-10-24,0.88623047,0.022204697
2002-10-31,-1.0535583,0.020499706
2002-11-07,-2.0426025,0.063313216
2002-11-14,4.1647644,0.03173715
2002-11-21,2.8438416,0.019013852
2002-11-28,1.4515991,0.023643464
2002-12-05,-4.25354,0.04440084
2002-12-12,-3.4345398,0.01966688
2002-12-19,-2.723999,0.013906151
2002-12-26,-0.26434326,0.023956656
2003-01-02,1.2972412,0.030080318
2003-01-09,-2.3405151,0.019521296
2003-01-16,0.48342896,0.022415996
2003-01-23,0.855896,0.028109133
2003-01-30,-1.247467,0.022222996
2003-02-06,-4.180542,0.010897487
2003-02-13,-6.947571,-0.0024306774
2003-02-20,-6.1112366,-0.0035633445
2003-02-27,-3.4136658,0.007265061
2003-03-06,-2.397766,0.0076978505
2003-03-13,-3.3037415,0.011038333
2003-03-20,-4.7010193,-0.002308637
2003-03-27,0.38174438,-0.025892943
2003-04-03,-4.717682,-0.0126749575
2003-04-10,-0.5796509,0.020772815
2003-04-17,-2.402588,0.020846307
2003-04-24,-0.2796936,0.008661985
2003-05-01,5.62381,-0.043895245
2003-05-08,5.489319,-0.09197354
2003-05-15,1.1445618,-0.069234386
2003-05-22,-0.20501709,0.010434359
2003-05-29,1.0759888,0.015943885
2003-06-05,3.7955627,-0.026575297
2003-06-12,4.175812,-0.06468323
2003-06-19,0.9138794,-0.04344824
2003-06-26,1.4616394,-0.056494772
2003-07-03,0.47961426,-0.05729039
2003-07-10,-0.9937439,-0.053010076
2003-07-17,1.3855896,-0.033217594
2003-07-24,0.48849487,-0.017299116
2003-07-31,0.7533264,0.0061436743
2003-08-07,-0.064697266,-0.03926198
2003-08-14,3.001648,-0.058646202
2003-08-21,2.220337,-0.048728436
2003-08-28,1.6021423,-0.036706313
2003-09-04,-2.4241028,-0.024771601
2003-09-11,-3.0449524,0.08721711
2003-09-18,0.24310303,0.0064300895
2003-09-25,-0.21139526,-0.028831884
2003-10-02,1.388977,-0.015552327
2003-10-09,-1.3559875,0.034667164
2003-10-16,-0.60147095,0.0637801
2003-10-23,-2.4606018,0.061596215
2003-10-30,1.8125305,0.060025603
2003-11-06,-2.3530884,0.040117323
2003-11-13,-0.5619507,0.020897478
2003-11-20,1.6779175,-0.0036718547
2003-11-27,2.1874695,0.008772343
2003-12-04,-2.7497253,-0.001290977
2003-12-11,-0.41592407,0.001104176
2003-12-18,0.19903564,0.0011554658
2003-12-25,-2.245758,0.011295468
2004-01-01,-2.9490662,0.018903613
2004-01-08,-2.9990845,0.009244144
2004-01-15,2.2115173,0.028370768
2004-01-22,-5.9920044,0.013334274
2004-01-29,-0.9147339,0.019090146
2004-02-05,3.8816223,0.012635201
2004-02-12,-5.124115,-0.0008498132
2004-02-19,-1.6520691,0.0077269673
2004-02-26,1.020813,0.019026458
2004-03-04,-4.4029846,0.011296511
2004-03-11,-0.27423096,0.015916646
2004-03-18,4.435089,-0.017276138
2004-03-25,-0.35186768,-0.009053558
2004-04-01,0.43997192,-0.024629593
2004-04-08,2.1419983,-0.01776269
2004-04-15,-1.1585999,-0.0036297143
2004-04-22,-0.9476013,-0.0016817749
2004-04-29,0.9370117,-0.020413548
2004-05-06,-0.8725281,0.0030000806
2004-05-13,-3.263733,0.035534292
2004-05-20,-2.2740479,0.012282729
2004-05-27,-1.8685913,-0.0044349134
2004-06-03,-1.9975586,0.051735193
2004-06-10,1.4975891,0.025808662
2004-06-17,-0.6205139,0.03906262
2004-06-24,-0.2645874,0.01225099
2004-07-01,0.91915894,-0.03355789
2004-07-08,0.7973633,-0.043414116
2004-07-15,-1.2955933,-0.017931208
2004-07-22,-0.09820557,0.007654533
2004-07-29,-1.9456482,0.058703333
2004-08-05,-1.0832214,0.049574092
2004-08-12,-0.9974365,0.03548467
2004-08-19,0.47512817,0.0076206774
2004-08-26,-0.45629883,0.033280417
2004-09-02,-0.3963318,0.006630689
2004-09-09,-2.831787,-0.025385126
2004-09-16,-0.2705078,-0.017891362
2004-09-23,0.35003662,0.015564233
2004-09-30,-0.9467163,0.02943042
2004-10-07,-0.4197693,0.007998049
2004-10-14,2.0092468,0.03197393
2004-10-21,4.2117004,-0.004871428
2004-10-28,4.422058,-0.03940776
2004-11-04,0.84365845,-0.027585924
2004-11-11,1.9505005,0.045900017
2004-11-18,-2.973999,0.031504214
2004-11-25,-2.1777954,0.005610049
2004-12-02,2.6340332,0.006323695
2004-12-09,-2.3210754,-0.025444895
2004-12-16,0.40701294,-0.005512625
2004-12-23,1.5917053,0.006432086
2004-12-30,1.0739441,0.015633047
2005-01-06,2.683258,-6.517768e-05
2005-01-13,-0.6538086,-0.011300117
2005-01-20,0.20315552,0.00085026026
2005-01-27,-3.2824707,0.0046726763
2005-02-03,-8.312439,-0.011873543
2005-02-10,-2.4493408,0.0055224597
2005-02-17,-0.50927734,0.023327082
2005-02-24,-3.9084167,0.02615264
2005-03-03,-4.780365,0.025642663
2005-03-10,-2.7188416,0.020101547
2005-03-17,-0.032836914,0.0023047924
2005-03-24,2.1827393,-0.0041664243
2005-03-31,-2.7774048,0.0013270676
2005-04-07,1.8012695,-0.035110444
2005-04-14,0.85357666,0.009255528
2005-04-21,-2.1722412,0.00813058
2005-04-28,0.588501,-0.00412634
2005-05-05,-0.89108276,0.022628784
2005-05-12,0.07650757,0.0145866275
2005-05-19,-0.32733154,0.02054578
2005-05-26,1.5728455,0.04745269
2005-06-02,-1.5101624,0.041273177
2005-06-09,-2.6869202,0.043753058
2005-06-16,-0.18701172,0.0029208958
2005-06-23,-0.2684021,-0.005397469
2005-06-30,-1.0115662,0.040359378
2005-07-07,-0.563385,0.04970905
2005-07-14,-0.6229248,0.061563134
2005-07-21,-0.6730652,0.027090877
2005-07-28,3.3667908,-0.017229125
2005-08-04,-2.8642273,0.07903057
2005-08-11,-0.9874878,0.06276406
2005-08-18,-1.7853699,0.083828285
2005-08-25,0.26574707,0.061883792
2005-09-01,-1.1261902,0.037932247
2005-09-08,1.0571289,0.005517423
2005-09-15,-0.7346802,0.06502375
2005-09-22,-0.6213989,0.07545069
2005-09-29,-0.322937,0.084058106
2005-10-06,-0.36965942,0.040995687
2005-10-13,-2.2492065,0.029198527
2005-10-20,1.4471436,-0.0009608865
2005-10-27,-2.0100708,-0.020565957
2005-11-03,-1.3451233,-0.026854873
2005-11-10,-1.3747559,-0.03471321
2005-11-17,-4.2116394,0.028080344
2005-11-24,-0.0718689,0.051355183
2005-12-01,2.0804138,0.050057262
2005-12-08,-0.9894104,0.020164937
2005-12-15,-1.4842224,0.012322575
2005-12-22,-0.72698975,0.009422988
2005-12-29,2.5186768,0.033091694
2006-01-05,-1.6748657,0.0263637
2006-01-12,-4.159149,0.0039795935
2006-01-19,-5.921112,0.011032075
2006-01-26,-5.076172,0.0020135343
2006-02-02,-4.331726,0.0006428957
2006-02-09,-4.368164,0.0027864575
2006-02-16,2.039856,0.019959033
2006-02-23,-0.95388794,0.023382336
2006-03-02,-1.5498352,0.023204327
2006-03-09,-3.1367798,0.03730604
2006-03-16,-1.517395,0.030534893
2006-03-23,1.3590698,0.016161472
2006-03-30,2.310852,0.003638357
2006-04-06,0.20056152,0.013851643
2006-04-13,0.38952637,0.02508226
2006-04-20,0.78344727,0.022387117
2006-04-27,-1.5771179,0.011810601
2006-05-04,-2.8025513,0.011067688
2006-05-11,-0.9359436,0.029011786
2006-05-18,3.4065247,-0.011999041
2006-05-25,1.0681152,-0.04536119
2006-06-01,-3.1782837,0.004363805
2006-06-08,-3.5714111,0.04178676
2006-06-15,1.1175842,0.024155408
2006-06-22,2.4133606,0.00679484
2006-06-29,0.1993103,0.021109253
2006-07-06,-0.33792114,0.0014026165
2006-07-13,-1.7771606,0.011201352
2006-07-20,0.65216064,-0.03125757
2006-07-27,1.56781,-0.02244234
2006-08-03,-0.576355,0.007914901
2006-08-10,-0.92349243,0.034784853
2006-08-17,2.3501892,-0.008899525
2006-08-24,-1.3670044,0.02706626
2006-08-31,-0.88797,0.029351145
2006-09-07,-0.94885254,-0.02241218
2006-09-14,-0.3161316,-0.030826703
2006-09-21,-0.5267334,0.041614205
2006-09-28,1.2791443,0.05716616
2006-10-05,1.383606,0.047892988
2006-10-12,-1.4334412,0.024942279
2006-10-19,1.6631775,-0.004051447
2006-10-26,0.17352295,-0.009182841
2006-11-02,-4.180664,0.01607424
2006-11-09,-1.2784119,0.012555212
2006-11-16,1.2552185,-0.009572446
2006-11-23,1.571167,0.006048888
2006-11-30,-0.06707764,-0.023254395
2006-12-07,0.9300842,-0.036679655
2006-12-14,2.3265991,-0.024601072
2006-12-21,-1.7841492,-0.015538424
2006-12-28,-0.5406189,-0.021701336
2007-01-04,2.0038452,-0.002711445
2007-01-11,3.737091,-0.013697028
2007-01-18,6.3294983,-0.025080383
2007-01-25,1.639801,-0.017097354
2007-02-01,1.0700684,-0.026709586
2007-02-08,5.3305664,-0.005678028
2007-02-15,1.5315857,0.0014283657
2007-02-22,-0.7017822,-0.011260778
2007-03-01,3.0617676,-0.002323866
2007-03-08,0.93981934,-0.034307808
2007-03-15,1.8678589,-0.049326092
2007-03-22,-0.9621277,0.013011992
2007-03-29,-0.39746094,-0.0071303844
2007-04-05,0.93026733,-0.026570529
2007-04-12,0.26913452,-0.053263158
2007-04-19,-0.12698364,-0.072116494
2007-04-26,-0.3942566,-0.06560305
2007-05-03,1.8267212,-0.04361245
2007-05-10,3.8399963,-0.07639387
2007-05-17,0.0064086914,-0.00083449483
2007-05-24,1.6326294,0.029297382
2007-05-31,0.08328247,0.018814921
2007-06-07,1.13031,0.0062232316
2007-06-14,2.3551636,-0.009003252
2007-06-21,4.436676,-0.042875826
2007-06-28,1.429718,-0.0709483
2007-07-05,1.0385437,-0.07838467
2007-07-12,0.60723877,-0.058190733
2007-07-19,5.208435,-0.08525722
2007-07-26,1.321167,-0.08234416
2007-08-02,-2.2409058,0.014338762
2007-08-09,0.17797852,0.036845848
2007-08-16,2.4576416,-0.010571033
2007-08-23,3.3876953,-0.02556856
2007-08-30,0.49832153,0.018823326
2007-09-06,-4.6461487,0.06807101
2007-09-13,-1.3423767,0.0197144
2007-09-20,-2.5975952,0.0044173
2007-09-27,1.337738,-0.013954356
2007-10-04,1.846405,-0.020601302
